DISTRICT,ST_NM,date,mean
Purba Champaran,Bihar,2014-04-01T00:00:00,0.379675279686065
Purnia,Bihar,2014-04-01T00:00:00,0.529560390331968
Rohtas,Bihar,2014-04-01T00:00:00,1.33789177338811
Saharsa,Bihar,2014-04-01T00:00:00,0.535434050384679
Samastipur,Bihar,2014-04-01T00:00:00,0.549577546788652
Saran (chhapra),Bihar,2014-04-01T00:00:00,0.77748556587304
Sheikhpura,Bihar,2014-04-01T00:00:00,0.573493674188137
Sheohar,Bihar,2014-04-01T00:00:00,0.352698738658665
Sitamarhi,Bihar,2014-04-01T00:00:00,0.389908831043124
Siwan,Bihar,2014-04-01T00:00:00,0.485673029635987
Supaul,Bihar,2014-04-01T00:00:00,0.530475156181563
Vaishali,Bihar,2014-04-01T00:00:00,0.718114398908727
Arwal,Bihar,2014-04-01T00:00:00,0.549337514590145
Jehanabad,Bihar,2014-04-01T00:00:00,0.832251650008053
Araria,Bihar,2014-04-01T00:00:00,0.435254289467262
Aurangabad,Bihar,2014-04-01T00:00:00,0.616251436929833
Banka,Bihar,2014-04-01T00:00:00,0.35784362474988
Begusarai,Bihar,2014-04-01T00:00:00,1.10341243506281
Bhagalpur,Bihar,2014-04-01T00:00:00,0.864936710781145
Bhojpur,Bihar,2014-04-01T00:00:00,0.689234283547775
Buxar,Bihar,2014-04-01T00:00:00,0.903954773007003
Darbhanga,Bihar,2014-04-01T00:00:00,0.583417665957788
Gaya,Bihar,2014-04-01T00:00:00,0.699557733919046
Gopalganj,Bihar,2014-04-01T00:00:00,0.557045650975139
Jamui,Bihar,2014-04-01T00:00:00,0.403519453409379
Kannur,Kerala,2014-04-01T00:00:00,0.38413831152813
Kasaragod,Kerala,2014-04-01T00:00:00,0.356582413566778
Kollam,Kerala,2014-04-01T00:00:00,0.591534196608445
Kottayam,Kerala,2014-04-01T00:00:00,0.446447496835295
Kozhikode,Kerala,2014-04-01T00:00:00,0.388954179169495
Malappuram,Kerala,2014-04-01T00:00:00,0.341292446850187
Palakkad,Kerala,2014-04-01T00:00:00,0.463076882226414
Pathanamthitta,Kerala,2014-04-01T00:00:00,0.326323669834895
Thiruvananthapuram,Kerala,2014-04-01T00:00:00,1.06480080866738
Thrissur,Kerala,2014-04-01T00:00:00,0.67032300413423
Wayanad,Kerala,2014-04-01T00:00:00,0.257117320379892
Alappuzha,Kerala,2014-04-01T00:00:00,0.770541310620495
Ernakulam,Kerala,2014-04-01T00:00:00,1.5905232814078
Idukki,Kerala,2014-04-01T00:00:00,0.256959449292824
Kalahandi,Odisha,2014-04-01T00:00:00,0.593529599674156
Kandhamal,Odisha,2014-04-01T00:00:00,0.834986169298199
Kendrapara,Odisha,2014-04-01T00:00:00,0.510477768055437
Kendujhar,Odisha,2014-04-01T00:00:00,0.786655703969721
Khordha,Odisha,2014-04-01T00:00:00,1.34369139094074
Koraput,Odisha,2014-04-01T00:00:00,0.463154758596025
Malkangiri,Odisha,2014-04-01T00:00:00,0.455196928456802
Mayurbhanj,Odisha,2014-04-01T00:00:00,0.537433921297707
Nabarangapur,Odisha,2014-04-01T00:00:00,0.289734103982787
Nayagarh,Odisha,2014-04-01T00:00:00,0.595275712468013
Nuapada,Odisha,2014-04-01T00:00:00,0.371660821997172
Puri,Odisha,2014-04-01T00:00:00,0.577638684348768
Rayagada,Odisha,2014-04-01T00:00:00,0.478456333144539
Sambalpur,Odisha,2014-04-01T00:00:00,1.12316584903664
Subarnapur,Odisha,2014-04-01T00:00:00,0.522924866112536
Sundargarh,Odisha,2014-04-01T00:00:00,1.02183534180304
Anugul,Odisha,2014-04-01T00:00:00,1.2835653170426
Balangir,Odisha,2014-04-01T00:00:00,0.544371653302515
Baleshwar,Odisha,2014-04-01T00:00:00,0.715051477548085
Bargarh,Odisha,2014-04-01T00:00:00,0.621739128519084
Bauda,Odisha,2014-04-01T00:00:00,0.719264845181628
Bhadrak,Odisha,2014-04-01T00:00:00,0.572355628234214
Cuttack,Odisha,2014-04-01T00:00:00,1.15604635507007
Debagarh,Odisha,2014-04-01T00:00:00,0.858027820520796
Dhenkanal,Odisha,2014-04-01T00:00:00,0.903837450348228
Gajapati,Odisha,2014-04-01T00:00:00,0.345968905392216
Ganjam,Odisha,2014-04-01T00:00:00,0.635602227885368
Jagatsinghapur,Odisha,2014-04-01T00:00:00,1.21479621407066
Jajapur,Odisha,2014-04-01T00:00:00,1.79462178128459
Jharsuguda,Odisha,2014-04-01T00:00:00,1.58308930083771
Kapurthala,Punjab,2014-04-01T00:00:00,1.20810276544606
Ludhiana,Punjab,2014-04-01T00:00:00,2.20647011731785
Mansa,Punjab,2014-04-01T00:00:00,0.938897989570185
Moga,Punjab,2014-04-01T00:00:00,1.09119038215605
Muktsar,Punjab,2014-04-01T00:00:00,1.06864791513021
Patiala,Punjab,2014-04-01T00:00:00,1.51421930192947
Rupnagar,Punjab,2014-04-01T00:00:00,1.16218064917415
Sahibzada Ajit Singh Nagar,Punjab,2014-04-01T00:00:00,3.5994726979219
Sangrur,Punjab,2014-04-01T00:00:00,1.04878264560248
Shahid Bhagat Singh Nagar,Punjab,2014-04-01T00:00:00,0.774330436320363
Tarn Taran,Punjab,2014-04-01T00:00:00,1.78067680051913
Amritsar,Punjab,2014-04-01T00:00:00,2.46998169862874
Barnala,Punjab,2014-04-01T00:00:00,1.05016318606984
Bathinda,Punjab,2014-04-01T00:00:00,1.50990325039715
Faridkot,Punjab,2014-04-01T00:00:00,1.01595145973596
Fatehgarh Sahib,Punjab,2014-04-01T00:00:00,1.24501553635454
Firozpur,Punjab,2014-04-01T00:00:00,1.06988699607225
Gurdaspur,Punjab,2014-04-01T00:00:00,1.26278912970615
Hoshiarpur,Punjab,2014-04-01T00:00:00,0.688632549280767
Jalandhar,Punjab,2014-04-01T00:00:00,1.99872531269577
North,Sikkim,2014-04-01T00:00:00,0.243912448517072
South,Sikkim,2014-04-01T00:00:00,0.528398986318495
West,Sikkim,2014-04-01T00:00:00,0.298371840705931
East,Sikkim,2014-04-01T00:00:00,0.521585249401819
Kachchh,Gujarat,2014-04-01T00:00:00,0.470106422593488
Kheda,Gujarat,2014-04-01T00:00:00,0.904484216043855
Mahesana,Gujarat,2014-04-01T00:00:00,1.08556076817503
Narmada,Gujarat,2014-04-01T00:00:00,0.519259704413664
Navsari,Gujarat,2014-04-01T00:00:00,0.76799717803946
Panch Mahals,Gujarat,2014-04-01T00:00:00,0.774314442640082
Patan,Gujarat,2014-04-01T00:00:00,0.507944690674554
Porbandar,Gujarat,2014-04-01T00:00:00,0.689786236211793
Rajkot,Gujarat,2014-04-01T00:00:00,0.986314039262107
Sabar Kantha,Gujarat,2014-04-01T00:00:00,0.573628378228413
Surat,Gujarat,2014-04-01T00:00:00,2.72375763918389
Surendranagar,Gujarat,2014-04-01T00:00:00,0.597351132577237
The Dangs,Gujarat,2014-04-01T00:00:00,0.32996684416905
Vadodara,Gujarat,2014-04-01T00:00:00,1.44624144531995
Valsad,Gujarat,2014-04-01T00:00:00,1.04370970309273
Tapi,Gujarat,2014-04-01T00:00:00,0.562335468515707
Ahmadabad,Gujarat,2014-04-01T00:00:00,1.72187875063249
Amreli,Gujarat,2014-04-01T00:00:00,0.683531489364516
Anand,Gujarat,2014-04-01T00:00:00,1.10662717618453
Banas Kantha,Gujarat,2014-04-01T00:00:00,0.547233242786024
Bharuch,Gujarat,2014-04-01T00:00:00,2.21228284039623
Bhavnagar,Gujarat,2014-04-01T00:00:00,0.793650152863732
Dohad,Gujarat,2014-04-01T00:00:00,1.02381891734497
Gandhinagar,Gujarat,2014-04-01T00:00:00,2.18812619627475
Jamnagar,Gujarat,2014-04-01T00:00:00,1.44299046704474
Junagadh,Gujarat,2014-04-01T00:00:00,0.797072818478424
Kaithal,Haryana,2014-04-01T00:00:00,1.68299929738124
Karnal,Haryana,2014-04-01T00:00:00,2.30713329671905
Kurukshetra,Haryana,2014-04-01T00:00:00,1.9015542329203
Mahendragarh,Haryana,2014-04-01T00:00:00,1.42405989618277
Mewat,Haryana,2014-04-01T00:00:00,1.80126060113914
Palwal,Haryana,2014-04-01T00:00:00,1.98689840848785
Panchkula,Haryana,2014-04-01T00:00:00,2.2682668110717
Panipat,Haryana,2014-04-01T00:00:00,4.17170405322694
Rewari,Haryana,2014-04-01T00:00:00,2.33665885891215
Rohtak,Haryana,2014-04-01T00:00:00,2.08921578635606
Sirsa,Haryana,2014-04-01T00:00:00,0.953771438920744
Sonipat,Haryana,2014-04-01T00:00:00,2.38265375206747
Yamunanagar,Haryana,2014-04-01T00:00:00,1.47272289542117
Jind,Haryana,2014-04-01T00:00:00,1.39572095506917
Ambala,Haryana,2014-04-01T00:00:00,2.17616670539305
Bhiwani,Haryana,2014-04-01T00:00:00,1.07256915296339
Faridabad,Haryana,2014-04-01T00:00:00,7.93891532794666
Fatehabad,Haryana,2014-04-01T00:00:00,1.22102800428433
Gurgaon,Haryana,2014-04-01T00:00:00,7.58693653305191
Hisar,Haryana,2014-04-01T00:00:00,1.13374951742653
Jhajjar,Haryana,2014-04-01T00:00:00,2.10731678686302
Senapati,Manipur,2014-04-01T00:00:00,0.283022211609324
Tamenglong,Manipur,2014-04-01T00:00:00,0.274752248126726
Thoubal,Manipur,2014-04-01T00:00:00,0.336798886441227
Ukhrul,Manipur,2014-04-01T00:00:00,0.502610924695007
Bishnupur,Manipur,2014-04-01T00:00:00,0.404165058908269
Chandel,Manipur,2014-04-01T00:00:00,0.547513118481832
Churachandpur,Manipur,2014-04-01T00:00:00,0.27277050316452
Imphal East,Manipur,2014-04-01T00:00:00,0.885990449907044
Imphal West,Manipur,2014-04-01T00:00:00,0.59804308427719
Kolasib,Mizoram,2014-04-01T00:00:00,0.396154140899325
Lawangtlai,Mizoram,2014-04-01T00:00:00,0.346290841978493
Lunglei,Mizoram,2014-04-01T00:00:00,0.33877511270735
Mamit,Mizoram,2014-04-01T00:00:00,0.334220770326737
Saiha,Mizoram,2014-04-01T00:00:00,0.400494397579434
Serchhip,Mizoram,2014-04-01T00:00:00,0.230282555580128
Aizawl,Mizoram,2014-04-01T00:00:00,0.349333198275249
Champhai,Mizoram,2014-04-01T00:00:00,0.244781837864518
North Tripura,Tripura,2014-04-01T00:00:00,0.533072867117929
South Tripura,Tripura,2014-04-01T00:00:00,0.596264417890838
West Tripura,Tripura,2014-04-01T00:00:00,1.10328186023865
Dhalai,Tripura,2014-04-01T00:00:00,0.358468111369774
Kiphire,Nagaland,2014-04-01T00:00:00,0.208160929184669
Kohima,Nagaland,2014-04-01T00:00:00,0.680642150443278
Longleng,Nagaland,2014-04-01T00:00:00,0.246730854047107
Mokokchung,Nagaland,2014-04-01T00:00:00,0.367809734081684
Mon,Nagaland,2014-04-01T00:00:00,0.318898975318355
Peren,Nagaland,2014-04-01T00:00:00,0.348999078323002
Phek,Nagaland,2014-04-01T00:00:00,0.315766879636553
Tuensang,Nagaland,2014-04-01T00:00:00,0.189035341619042
Wokha,Nagaland,2014-04-01T00:00:00,0.555777161909036
Zunheboto,Nagaland,2014-04-01T00:00:00,0.254013282534879
Dimapur,Nagaland,2014-04-01T00:00:00,1.28251763050495
Khunti,Jharkhand,2014-04-01T00:00:00,0.361297732157306
Kodarma,Jharkhand,2014-04-01T00:00:00,0.706551049057259
Latehar,Jharkhand,2014-04-01T00:00:00,0.450736613930128
Lohardaga,Jharkhand,2014-04-01T00:00:00,0.657845354500254
Pakur,Jharkhand,2014-04-01T00:00:00,0.403202896816152
Palamu,Jharkhand,2014-04-01T00:00:00,0.430925790755927
Pashchimi Singhbhum,Jharkhand,2014-04-01T00:00:00,0.712158206586731
Purbi Singhbhum,Jharkhand,2014-04-01T00:00:00,1.60159074193174
Ramgarh,Jharkhand,2014-04-01T00:00:00,2.33686408696956
Ranchi,Jharkhand,2014-04-01T00:00:00,1.24882352917994
Sahibganj,Jharkhand,2014-04-01T00:00:00,0.456633409951775
Saraikela-kharsawan,Jharkhand,2014-04-01T00:00:00,1.17060587010265
Simdega,Jharkhand,2014-04-01T00:00:00,0.2600797462061
Bokaro,Jharkhand,2014-04-01T00:00:00,1.87372774397127
Chatra,Jharkhand,2014-04-01T00:00:00,0.328934867295194
Deoghar,Jharkhand,2014-04-01T00:00:00,0.720345157060504
Dhanbad,Jharkhand,2014-04-01T00:00:00,3.10098457216876
Dumka,Jharkhand,2014-04-01T00:00:00,0.358983692705169
Garhwa,Jharkhand,2014-04-01T00:00:00,0.342827016962233
Giridih,Jharkhand,2014-04-01T00:00:00,0.570171932348836
Godda,Jharkhand,2014-04-01T00:00:00,0.482648964823949
Gumla,Jharkhand,2014-04-01T00:00:00,0.405145255245277
Hazaribagh,Jharkhand,2014-04-01T00:00:00,0.958092278829805
Jamtara,Jharkhand,2014-04-01T00:00:00,0.504878319730164
Kodagu,Karnataka,2014-04-01T00:00:00,0.311535078719047
Kolar,Karnataka,2014-04-01T00:00:00,1.41238200967016
Koppal,Karnataka,2014-04-01T00:00:00,0.683954715698675
Mandya,Karnataka,2014-04-01T00:00:00,0.961371574104508
Mysore,Karnataka,2014-04-01T00:00:00,1.39564231674795
Raichur,Karnataka,2014-04-01T00:00:00,0.741097574564482
Ramanagara,Karnataka,2014-04-01T00:00:00,1.25452237491059
Shimoga,Karnataka,2014-04-01T00:00:00,0.460984730666504
Tumkur,Karnataka,2014-04-01T00:00:00,0.828587291210174
Udupi,Karnataka,2014-04-01T00:00:00,0.434103954249485
Uttara Kannada,Karnataka,2014-04-01T00:00:00,0.295508990914185
Yadgir,Karnataka,2014-04-01T00:00:00,0.690334587082953
Bagalkot,Karnataka,2014-04-01T00:00:00,0.575126745400007
Bangalore Rural,Karnataka,2014-04-01T00:00:00,2.36951345116134
Bangalore,Karnataka,2014-04-01T00:00:00,19.110381658202
Belgaum,Karnataka,2014-04-01T00:00:00,0.577924667644158
Bellary,Karnataka,2014-04-01T00:00:00,1.10500849855868
Bidar,Karnataka,2014-04-01T00:00:00,0.77589972107058
Bijapur,Karnataka,2014-04-01T00:00:00,0.454488684897795
Chamrajnagar,Karnataka,2014-04-01T00:00:00,0.598374780686626
Chikkaballapura,Karnataka,2014-04-01T00:00:00,0.95426775833303
Chikmagalur,Karnataka,2014-04-01T00:00:00,0.387782688794744
Chitradurga,Karnataka,2014-04-01T00:00:00,0.660633392245182
Dakshina Kannada,Karnataka,2014-04-01T00:00:00,0.858440025719002
Davanagere,Karnataka,2014-04-01T00:00:00,0.652447537250349
Dharwad,Karnataka,2014-04-01T00:00:00,0.727283010961419
Gadag,Karnataka,2014-04-01T00:00:00,0.48824632352719
Gulbarga,Karnataka,2014-04-01T00:00:00,0.75276734387922
Hassan,Karnataka,2014-04-01T00:00:00,0.733596895697725
Haveri,Karnataka,2014-04-01T00:00:00,0.618590812898082
Ri Bhoi,Meghalaya,2014-04-01T00:00:00,0.510689829588346
South Garo Hills,Meghalaya,2014-04-01T00:00:00,0.265996285206507
West Garo Hills,Meghalaya,2014-04-01T00:00:00,0.296598543544508
West Khasi Hills,Meghalaya,2014-04-01T00:00:00,0.333727059415135
East Garo Hills,Meghalaya,2014-04-01T00:00:00,0.38352543008479
East Khasi Hills,Meghalaya,2014-04-01T00:00:00,0.515564934595572
Jaintia Hills,Meghalaya,2014-04-01T00:00:00,0.363182203471424
Kota,Rajasthan,2014-04-01T00:00:00,1.82891681215691
Nagaur,Rajasthan,2014-04-01T00:00:00,0.593594926646074
Pali,Rajasthan,2014-04-01T00:00:00,0.484791444048753
Pratapgarh,Rajasthan,2014-04-01T00:00:00,0.59090556956331
Rajsamand,Rajasthan,2014-04-01T00:00:00,0.859061068093384
Sikar,Rajasthan,2014-04-01T00:00:00,0.996063071525921
Sirohi,Rajasthan,2014-04-01T00:00:00,0.527812006111208
Tonk,Rajasthan,2014-04-01T00:00:00,0.491403764611077
Udaipur,Rajasthan,2014-04-01T00:00:00,0.65162445052566
Dausa,Rajasthan,2014-04-01T00:00:00,1.68498385889523
Karauli,Rajasthan,2014-04-01T00:00:00,1.09758096367791
Sawai Madhopur,Rajasthan,2014-04-01T00:00:00,0.844521277434684
Ajmer,Rajasthan,2014-04-01T00:00:00,0.827573290699979
Alwar,Rajasthan,2014-04-01T00:00:00,1.66997208458691
Banswara,Rajasthan,2014-04-01T00:00:00,0.730025147269674
Baran,Rajasthan,2014-04-01T00:00:00,1.04042504531738
Barmer,Rajasthan,2014-04-01T00:00:00,0.417736331108042
Bharatpur,Rajasthan,2014-04-01T00:00:00,1.26531764458488
Bhilwara,Rajasthan,2014-04-01T00:00:00,0.694933707965873
Bikaner,Rajasthan,2014-04-01T00:00:00,0.391807728323673
Bundi,Rajasthan,2014-04-01T00:00:00,0.755940225472392
Chittaurgarh,Rajasthan,2014-04-01T00:00:00,0.947340787208321
Churu,Rajasthan,2014-04-01T00:00:00,0.421762799562716
Dhaulpur,Rajasthan,2014-04-01T00:00:00,0.863133128947254
Dungarpur,Rajasthan,2014-04-01T00:00:00,0.537076354623482
Ganganagar,Rajasthan,2014-04-01T00:00:00,0.443175184913605
Hanumangarh,Rajasthan,2014-04-01T00:00:00,0.36574830965205
Jaipur,Rajasthan,2014-04-01T00:00:00,2.04170300823643
Jaisalmer,Rajasthan,2014-04-01T00:00:00,0.248888379053974
Jalor,Rajasthan,2014-04-01T00:00:00,0.395194482170966
Jhalawar,Rajasthan,2014-04-01T00:00:00,0.89921013126828
Jhunjhunun,Rajasthan,2014-04-01T00:00:00,0.982126337011524
Jodhpur,Rajasthan,2014-04-01T00:00:00,0.764773866501112
Chandigarh,Chandigarh,2014-04-01T00:00:00,20.1399093307635
Mahe,Puducherry,2014-04-01T00:00:00,1.25160962380863
Karaikal,Puducherry,2014-04-01T00:00:00,3.19473048834813
Puducherry,Puducherry,2014-04-01T00:00:00,5.79440091556459
Yanam,Puducherry,2014-04-01T00:00:00,4.85946537716561
Kancheepuram,Tamil Nadu,2014-04-01T00:00:00,2.89949606456428
Kanniyakumari,Tamil Nadu,2014-04-01T00:00:00,1.04893393666831
Karur,Tamil Nadu,2014-04-01T00:00:00,0.85556686987085
Krishnagiri,Tamil Nadu,2014-04-01T00:00:00,0.775559185666537
Madurai,Tamil Nadu,2014-04-01T00:00:00,1.00351491271904
Namakkal,Tamil Nadu,2014-04-01T00:00:00,1.19814576170834
Perambalur,Tamil Nadu,2014-04-01T00:00:00,0.773237769359813
Pudukkottai,Tamil Nadu,2014-04-01T00:00:00,0.650534823077273
Ramanathapuram,Tamil Nadu,2014-04-01T00:00:00,0.419760751234085
Salem,Tamil Nadu,2014-04-01T00:00:00,1.58791895659149
Sivaganga,Tamil Nadu,2014-04-01T00:00:00,0.550893745001578
Thanjavur,Tamil Nadu,2014-04-01T00:00:00,1.04953109164492
The Nilgiris,Tamil Nadu,2014-04-01T00:00:00,0.546142039609239
Theni,Tamil Nadu,2014-04-01T00:00:00,0.53723409766094
Thiruvallur,Tamil Nadu,2014-04-01T00:00:00,2.76973410385581
Thiruvarur,Tamil Nadu,2014-04-01T00:00:00,0.84919150384134
Thoothukkudi,Tamil Nadu,2014-04-01T00:00:00,0.766841067631809
Tiruchirappalli,Tamil Nadu,2014-04-01T00:00:00,1.24204830191064
Tirunelveli,Tamil Nadu,2014-04-01T00:00:00,0.900465722742022
Tiruppur,Tamil Nadu,2014-04-01T00:00:00,1.14186046534178
Tiruvannamalai,Tamil Nadu,2014-04-01T00:00:00,0.771231225953181
Vellore,Tamil Nadu,2014-04-01T00:00:00,1.16189688848108
Viluppuram,Tamil Nadu,2014-04-01T00:00:00,0.947051667977936
Virudunagar,Tamil Nadu,2014-04-01T00:00:00,0.706990328160781
Nagappattinam,Tamil Nadu,2014-04-01T00:00:00,0.975927991940966
Ariyalur,Tamil Nadu,2014-04-01T00:00:00,0.866600342364169
Chennai,Tamil Nadu,2014-04-01T00:00:00,22.9640727886868
Coimbatore,Tamil Nadu,2014-04-01T00:00:00,1.47222813596969
Cuddalore,Tamil Nadu,2014-04-01T00:00:00,1.67314714048244
Dharmapuri,Tamil Nadu,2014-04-01T00:00:00,0.585850608211666
Dindigul,Tamil Nadu,2014-04-01T00:00:00,0.721329881878461
Erode,Tamil Nadu,2014-04-01T00:00:00,0.848046771063956
Daman,Daman & Diu,2014-04-01T00:00:00,9.45996790486413
Diu,Daman & Diu,2014-04-01T00:00:00,2.76399522959058
Lakshadweep,Lakshadweep,2014-04-01T00:00:00,0.176174791547785
Kolhapur,Maharashtra,2014-04-01T00:00:00,0.531079849894139
Latur,Maharashtra,2014-04-01T00:00:00,0.470648983167068
Mumbai,Maharashtra,2014-04-01T00:00:00,18.6270563226122
Mumbai Suburban,Maharashtra,2014-04-01T00:00:00,20.4812730095753
Nagpur,Maharashtra,2014-04-01T00:00:00,1.16340150792861
Nanded,Maharashtra,2014-04-01T00:00:00,0.572913436607477
Nandurbar,Maharashtra,2014-04-01T00:00:00,0.546222331062153
Nashik,Maharashtra,2014-04-01T00:00:00,0.909484425502837
Osmanabad,Maharashtra,2014-04-01T00:00:00,0.43092997664525
Parbhani,Maharashtra,2014-04-01T00:00:00,0.591950059445586
Pune,Maharashtra,2014-04-01T00:00:00,1.61008193373279
Raigarh,Maharashtra,2014-04-01T00:00:00,1.74150820648207
Ratnagiri,Maharashtra,2014-04-01T00:00:00,0.362069735719978
Sangli,Maharashtra,2014-04-01T00:00:00,0.520998861797194
Satara,Maharashtra,2014-04-01T00:00:00,0.531729012793842
Sindhudurg,Maharashtra,2014-04-01T00:00:00,0.262538457152667
Solapur,Maharashtra,2014-04-01T00:00:00,0.808744147611865
Thane,Maharashtra,2014-04-01T00:00:00,2.06181870138263
Wardha,Maharashtra,2014-04-01T00:00:00,0.530210123694808
Washim,Maharashtra,2014-04-01T00:00:00,0.447811637270809
Yavatmal,Maharashtra,2014-04-01T00:00:00,0.548107267200847
Ahmadnagar,Maharashtra,2014-04-01T00:00:00,0.74805144098425
Akola,Maharashtra,2014-04-01T00:00:00,0.62104293932226
Amravati,Maharashtra,2014-04-01T00:00:00,0.526837861199688
Aurangabad,Maharashtra,2014-04-01T00:00:00,0.703324175899657
Bhandara,Maharashtra,2014-04-01T00:00:00,0.53806617661702
Bid,Maharashtra,2014-04-01T00:00:00,0.550315588855657
Buldana,Maharashtra,2014-04-01T00:00:00,0.478434932313201
Chandrapur,Maharashtra,2014-04-01T00:00:00,0.677323417282302
Dhule,Maharashtra,2014-04-01T00:00:00,0.566907123709323
Garhchiroli,Maharashtra,2014-04-01T00:00:00,0.626003396857447
Gondiya,Maharashtra,2014-04-01T00:00:00,0.602677066809581
Hingoli,Maharashtra,2014-04-01T00:00:00,0.529392186346362
Jalgaon,Maharashtra,2014-04-01T00:00:00,0.572504563891057
Jalna,Maharashtra,2014-04-01T00:00:00,0.489948500122901
Nainital,Uttarakhand,2014-04-01T00:00:00,0.618283966431555
Pithoragarh,Uttarakhand,2014-04-01T00:00:00,0.322230163712334
Rudraprayag,Uttarakhand,2014-04-01T00:00:00,0.349992491546681
Tehri Garhwal,Uttarakhand,2014-04-01T00:00:00,0.513449481007166
Udham Singh Nagar,Uttarakhand,2014-04-01T00:00:00,1.94586411911358
Uttarkashi,Uttarakhand,2014-04-01T00:00:00,0.243363363852404
Almora,Uttarakhand,2014-04-01T00:00:00,0.376126448060884
Bageshwar,Uttarakhand,2014-04-01T00:00:00,0.254579233271735
Chamoli,Uttarakhand,2014-04-01T00:00:00,0.298533182937037
Champawat,Uttarakhand,2014-04-01T00:00:00,0.432713704465935
Dehradun,Uttarakhand,2014-04-01T00:00:00,1.42965115108101
Garhwal,Uttarakhand,2014-04-01T00:00:00,0.352547059800414
Hardwar,Uttarakhand,2014-04-01T00:00:00,2.14749872133703
Koch Bihar,West Bengal,2014-04-01T00:00:00,0.515435225149058
Kolkata,West Bengal,2014-04-01T00:00:00,42.2312589717095
Maldah,West Bengal,2014-04-01T00:00:00,0.529901810110176
Murshidabad,West Bengal,2014-04-01T00:00:00,0.75487482344014
Nadia,West Bengal,2014-04-01T00:00:00,0.83200643013833
North 24 Parganas,West Bengal,2014-04-01T00:00:00,1.55854840056108
Pashchim Medinipur,West Bengal,2014-04-01T00:00:00,0.746694849238683
Purba Medinipur,West Bengal,2014-04-01T00:00:00,1.33050883020341
Puruliya,West Bengal,2014-04-01T00:00:00,0.719506940898996
South 24 Parganas,West Bengal,2014-04-01T00:00:00,1.82798454397762
Uttar Dinajpur,West Bengal,2014-04-01T00:00:00,0.784843710764938
Bankura,West Bengal,2014-04-01T00:00:00,0.796564555774288
Barddhaman,West Bengal,2014-04-01T00:00:00,1.75107852644254
Birbhum,West Bengal,2014-04-01T00:00:00,0.717753317432602
Dakshin Dinajpur,West Bengal,2014-04-01T00:00:00,0.576497976217495
Darjiling,West Bengal,2014-04-01T00:00:00,0.676124262187497
Haora,West Bengal,2014-04-01T00:00:00,2.86995266089313
Hugli,West Bengal,2014-04-01T00:00:00,1.42595231577175
Jalpaiguri,West Bengal,2014-04-01T00:00:00,0.54441595629274
Uttar Bastar Kanker,Chhattisgarh,2014-04-01T00:00:00,0.568760544126006
Korba,Chhattisgarh,2014-04-01T00:00:00,1.16555788751173
Koriya,Chhattisgarh,2014-04-01T00:00:00,0.654364694639843
Mahasamund,Chhattisgarh,2014-04-01T00:00:00,0.698632492950571
Narayanpur,Chhattisgarh,2014-04-01T00:00:00,0.445007215555006
Raigarh,Chhattisgarh,2014-04-01T00:00:00,1.28695251775049
Raipur,Chhattisgarh,2014-04-01T00:00:00,1.09248053742365
Rajnandgaon,Chhattisgarh,2014-04-01T00:00:00,0.785542450932513
Surguja,Chhattisgarh,2014-04-01T00:00:00,0.576063601647714
Kabeerdham,Chhattisgarh,2014-04-01T00:00:00,0.874182046451126
Bastar,Chhattisgarh,2014-04-01T00:00:00,0.440860513177775
Bijapur,Chhattisgarh,2014-04-01T00:00:00,0.536125020985083
Bilaspur,Chhattisgarh,2014-04-01T00:00:00,1.20155934411831
Dakshin Bastar Dantewada,Chhattisgarh,2014-04-01T00:00:00,0.428459020699075
Dhamtari,Chhattisgarh,2014-04-01T00:00:00,0.498847852672908
Durg,Chhattisgarh,2014-04-01T00:00:00,1.24686804235944
Janjgir-champa,Chhattisgarh,2014-04-01T00:00:00,1.46669626167716
Jashpur,Chhattisgarh,2014-04-01T00:00:00,0.502163408083717
New Delhi,NCT of Delhi,2014-04-01T00:00:00,67.0531153077054
North,NCT of Delhi,2014-04-01T00:00:00,37.4977607498294
North East,NCT of Delhi,2014-04-01T00:00:00,40.4459623347357
North West,NCT of Delhi,2014-04-01T00:00:00,24.8893268067497
South,NCT of Delhi,2014-04-01T00:00:00,28.8198854485935
South West,NCT of Delhi,2014-04-01T00:00:00,24.3344446837463
West,NCT of Delhi,2014-04-01T00:00:00,46.1686928442457
Central,NCT of Delhi,2014-04-01T00:00:00,72.0651830368145
East,NCT of Delhi,2014-04-01T00:00:00,55.5506913621625
Jyotiba Phule Nagar,Uttar Pradesh,2014-04-01T00:00:00,0.959392006862896
Kannauj,Uttar Pradesh,2014-04-01T00:00:00,1.21346700149499
Kanpur Dehat,Uttar Pradesh,2014-04-01T00:00:00,0.84992864646904
Kanpur Nagar,Uttar Pradesh,2014-04-01T00:00:00,2.55151414672739
Kansiram Nagar,Uttar Pradesh,2014-04-01T00:00:00,0.664823448863632
Kaushambi,Uttar Pradesh,2014-04-01T00:00:00,1.4184342196561
Kheri,Uttar Pradesh,2014-04-01T00:00:00,0.545877475051747
Kushinagar,Uttar Pradesh,2014-04-01T00:00:00,0.648640464073528
Lalitpur,Uttar Pradesh,2014-04-01T00:00:00,0.455211652959439
Lucknow,Uttar Pradesh,2014-04-01T00:00:00,5.66540920234574
Maharajganj,Uttar Pradesh,2014-04-01T00:00:00,1.08115545191922
